single_alert_amount_pct,single_alert_amount_abs,single_alert_t_value,alert_summary_status,single_alert_new_value,single_alert_prev_value,single_alert_status,target,"single_alert_series_signature_tags_bytecode-cached, cold, fission, webrender","single_alert_series_signature_tags_bytecode-cached, fission, warm, webrender","single_alert_series_signature_tags_cold, fission, interactive, webrender","single_alert_series_signature_tags_cold, fission, webrender","single_alert_series_signature_tags_cold, webrender","single_alert_series_signature_tags_fission, warm, webrender","single_alert_series_signature_tags_fission, webrender","single_alert_series_signature_tags_warm, webrender",single_alert_series_signature_tags_webrender,single_alert_manually_created_True,single_alert_series_signature_suite_freq
6.72,4.67,7.99,6.0,74.17,69.5,4.0,1,False,False,False,False,False,False,False,False,False,False,0.20090055033631662
7.36,-5.45,8.1,4.0,68.59,74.04,4.0,0,False,False,False,False,False,False,False,False,False,False,0.20090055033631662
5.57,21.52,10.74,6.0,408.12,386.6,4.0,1,False,False,False,False,False,False,False,False,False,False,0.20090055033631662
2.88,-5.16,8.05,5.0,174.09,179.25,4.0,0,False,False,False,False,False,False,False,False,False,False,0.0006670743231975096
12.99,-7.89,7.15,2.0,52.86,60.75,2.0,0,False,False,False,False,False,False,False,False,False,False,0.0005003057423981322
3.66,-0.04,11.73,2.0,0.93,0.96,2.0,0,False,False,False,False,False,False,False,False,False,False,0.0007782533770637612
3.42,-0.03,8.34,4.0,0.92,0.95,4.0,0,False,False,False,False,False,False,False,False,False,False,0.0007782533770637612
3.29,-0.03,9.64,2.0,0.92,0.95,2.0,0,False,False,False,False,False,False,False,False,False,False,0.0007782533770637612
2.03,-0.02,7.84,2.0,0.94,0.96,2.0,0,False,False,False,False,False,False,False,False,False,False,0.0007782533770637612
2.48,-0.02,7.93,2.0,0.94,0.96,2.0,0,False,False,False,False,False,False,False,False,False,False,0.0007782533770637612
3.26,-0.11,14.95,2.0,3.17,3.27,2.0,0,False,False,False,False,False,False,False,False,False,False,0.0023903496581244095
2.48,-0.08,12.03,4.0,3.16,3.25,4.0,0,False,False,False,False,False,False,False,False,False,False,0.0023903496581244095
2.01,-0.07,9.02,4.0,3.32,3.38,4.0,0,False,False,False,False,False,False,False,False,False,False,0.0023903496581244095
2.59,0.08,7.71,5.0,3.3,3.21,4.0,1,False,False,False,False,False,False,False,False,False,False,0.0023903496581244095
2.5,-0.08,9.69,4.0,3.21,3.29,4.0,0,False,False,False,False,False,False,False,False,False,False,0.0023903496581244095
3.67,-7.77,7.83,5.0,204.07,211.83,4.0,0,False,False,False,False,False,False,False,False,False,False,0.0006670743231975096
3.03,-6.19,8.33,2.0,198.19,204.38,2.0,0,False,False,False,False,False,False,False,False,False,False,0.0006670743231975096
10.12,-5.66,7.69,4.0,50.33,56.0,4.0,0,False,False,False,False,False,False,False,False,False,False,0.0005003057423981322
4.17,-0.13,7.22,2.0,2.95,3.08,2.0,0,False,False,False,False,False,False,False,False,False,False,0.0023903496581244095
4.24,-0.12,7.92,2.0,2.82,2.94,2.0,0,False,False,False,False,False,False,False,False,False,False,0.0023903496581244095
20.02,-24248.58,9.19,0.0,96877.67,121126.25,0.0,0,False,False,False,False,False,False,False,False,False,False,0.004780699316248819
11.91,-5454.92,7.35,0.0,40360.08,45815.0,0.0,0,False,False,False,False,False,False,False,False,False,False,0.004780699316248819
27.27,-1438.25,7.04,0.0,3835.75,5274.0,0.0,0,False,False,False,False,False,False,False,False,False,False,0.0939463005169826
10.34,487.83,11.73,0.0,5206.67,4718.83,0.0,1,False,False,False,False,False,False,False,False,False,False,0.0939463005169826
13.86,868.67,8.13,0.0,7135.83,6267.17,0.0,1,False,False,False,False,False,False,False,False,False,False,0.0939463005169826
28.25,-1534.12,9.82,0.0,3897.0,5431.12,0.0,0,False,False,False,False,False,False,False,False,False,False,0.0939463005169826
26.29,-1403.0,10.36,0.0,3932.67,5335.67,0.0,0,False,False,False,False,False,False,False,False,False,False,0.0939463005169826
16.01,-1105.25,17.77,0.0,5797.67,6902.92,0.0,0,False,False,False,False,False,False,False,False,False,False,0.0939463005169826
17.15,-1210.67,9.45,0.0,5846.92,7057.58,0.0,0,False,False,False,False,False,False,False,False,False,False,0.0939463005169826
22.81,-1286.33,15.61,0.0,4352.33,5638.67,0.0,0,False,False,False,False,False,False,False,False,False,False,0.0939463005169826
19.67,-1085.75,9.9,0.0,4435.42,5521.17,0.0,0,False,False,False,False,False,False,False,False,False,False,0.0939463005169826
24.79,-1474.58,7.12,0.0,4474.75,5949.33,0.0,0,False,False,False,False,False,False,False,False,False,False,0.0939463005169826
19.4,-1101.29,7.35,0.0,4574.08,5675.37,0.0,0,False,False,False,False,False,False,False,False,False,False,0.0939463005169826
22.2,-1298.75,12.97,0.0,4552.67,5851.42,0.0,0,False,False,False,False,False,False,False,False,False,False,0.0939463005169826
14.45,-1177.33,12.03,0.0,6970.58,8147.92,0.0,0,False,False,False,False,False,False,False,False,False,False,0.0939463005169826
14.61,-1266.08,9.25,0.0,7398.5,8664.58,0.0,0,False,False,False,False,False,False,False,False,False,False,0.0939463005169826
47.45,-7178.18,7.19,0.0,7951.08,15129.26,0.0,0,False,False,False,False,False,False,False,False,False,False,0.0939463005169826
21.19,-1178.58,23.74,0.0,4384.08,5562.67,0.0,0,False,False,False,False,False,False,False,False,False,False,0.0939463005169826
19.71,-1096.67,7.72,0.0,4467.0,5563.67,0.0,0,False,False,False,False,False,False,False,False,False,False,0.0939463005169826
46.12,-6652.83,7.44,0.0,7773.17,14426.0,0.0,0,False,False,False,False,False,False,False,False,False,False,0.0939463005169826
30.31,1400.67,9.4,0.0,6021.08,4620.42,0.0,1,False,False,False,False,False,False,False,False,False,False,0.0939463005169826
11.07,-1031.0,7.24,0.0,8279.42,9310.42,0.0,0,False,False,False,False,False,False,False,False,False,False,0.0939463005169826
26.1,-1709.83,7.44,0.0,4841.25,6551.08,0.0,0,False,False,False,False,False,False,False,False,False,False,0.0939463005169826
49.3,-8117.5,7.81,0.0,8348.5,16466.0,0.0,0,False,False,False,False,False,False,False,False,False,False,0.0939463005169826
14.48,-1047.17,7.53,0.0,6184.17,7231.33,0.0,0,False,False,False,False,False,False,False,False,False,False,0.0939463005169826
17.08,-1256.88,8.65,0.0,6102.83,7359.71,0.0,0,False,False,False,False,False,False,False,False,False,False,0.0939463005169826
15.91,-1499.25,7.11,0.0,7923.17,9422.42,0.0,0,False,False,False,False,False,False,False,False,False,False,0.0939463005169826
25.45,-2777.39,7.23,0.0,8134.75,10912.14,0.0,0,False,False,False,False,False,False,False,False,False,False,0.0001111790538662516
2.16,-9.29,8.48,2.0,421.83,431.12,2.0,0,False,False,False,False,False,False,False,False,False,False,0.0011673800655956417
2.22,-9.5,9.41,4.0,419.17,428.67,4.0,0,False,False,False,False,False,False,False,False,False,False,0.0011673800655956417
2.36,-10.0,9.41,4.0,414.58,424.58,4.0,0,False,False,False,False,False,False,False,False,False,False,0.0011673800655956417
2.04,-8.75,8.36,2.0,419.42,428.17,2.0,0,False,False,False,False,False,False,False,False,False,False,0.0011673800655956417
5.03,-14.28,11.05,2.0,269.32,283.6,2.0,0,False,False,False,False,False,False,False,False,False,False,0.0028350658735894155
3.61,-9.94,8.86,2.0,265.32,275.26,2.0,0,False,False,False,False,False,False,False,False,False,False,0.0028350658735894155
2.15,-5.83,7.01,2.0,265.0,270.83,2.0,0,False,False,False,False,False,False,False,False,False,False,0.0028350658735894155
4.38,-12.0,9.41,4.0,261.73,273.72,4.0,0,False,False,False,False,False,False,False,False,False,False,0.0028350658735894155
4.36,-11.97,7.54,5.0,262.78,274.74,4.0,0,False,False,False,False,False,False,False,False,False,False,0.0028350658735894155
19.13,-0.34,12.14,2.0,1.45,1.79,2.0,0,False,False,False,False,False,False,False,False,False,False,0.0028350658735894155
7.03,10.83,7.29,2.0,164.78,153.95,2.0,1,False,False,False,False,False,False,False,False,False,False,0.017899827672466506
8.54,9.98,19.48,2.0,126.83,116.85,2.0,1,False,False,False,False,False,False,False,False,False,False,0.017899827672466506
10.1,-0.06,7.97,5.0,0.52,0.58,4.0,0,False,False,False,False,False,False,False,False,False,False,0.017899827672466506
5.27,47.87,15.85,5.0,956.29,908.42,4.0,1,False,False,False,False,False,False,False,False,False,False,0.017899827672466506
5.31,-51.04,15.11,5.0,909.7,960.74,4.0,0,False,False,False,False,False,False,False,False,False,False,0.017899827672466506
6.09,14.91,8.87,5.0,259.92,245.01,4.0,1,False,False,False,False,False,False,False,False,False,False,0.017899827672466506
5.57,-37.78,8.07,2.0,640.03,677.81,2.0,0,False,False,False,False,False,False,False,False,False,False,0.017899827672466506
5.97,-44.2,8.34,4.0,696.16,740.35,4.0,0,False,False,False,False,False,False,False,False,False,False,0.017899827672466506
7.5,-52.27,10.15,3.0,645.01,697.27,3.0,0,False,False,False,False,False,False,False,False,False,False,0.017899827672466506
6.56,-45.33,7.76,5.0,645.57,690.91,4.0,0,False,False,False,False,False,False,False,False,False,False,0.017899827672466506
10.12,65.31,8.81,5.0,710.66,645.35,4.0,1,False,False,False,False,False,False,False,False,False,False,0.017899827672466506
8.82,-62.84,14.06,5.0,650.02,712.86,4.0,0,False,False,False,False,False,False,False,False,False,False,0.017899827672466506
2.75,8.86,8.96,6.0,330.53,321.67,4.0,1,False,False,False,False,False,False,False,False,False,False,0.20090055033631662
2.32,-7.63,7.01,4.0,321.59,329.22,4.0,0,False,False,False,False,False,False,False,False,False,False,0.20090055033631662
7.23,-0.84,8.94,6.0,10.76,11.59,4.0,0,False,False,False,False,False,False,False,False,False,False,0.20090055033631662
3.05,-10.77,12.1,2.0,342.62,353.4,2.0,0,False,False,False,False,False,False,False,False,False,False,0.20090055033631662
2.48,-8.46,10.42,2.0,332.81,341.27,2.0,0,False,False,False,False,False,False,False,False,False,False,0.20090055033631662
2.02,-6.81,10.57,2.0,329.54,336.35,2.0,0,False,False,False,False,False,False,False,False,False,False,0.20090055033631662
2.0,6.56,8.13,6.0,334.35,327.79,4.0,1,False,False,False,False,False,False,False,False,False,False,0.20090055033631662
3.42,11.25,9.42,6.0,339.9,328.64,4.0,1,False,False,False,False,False,False,False,False,False,False,0.20090055033631662
2.11,-30.97,7.37,2.0,1434.23,1465.21,2.0,0,False,False,False,False,False,False,False,False,False,False,0.20090055033631662
28.04,149.47,67.8,6.0,682.5,533.03,4.0,1,False,False,False,False,False,False,False,False,False,False,0.20090055033631662
8.57,-793.2,14.55,2.0,8465.69,9258.89,2.0,0,False,False,False,False,False,False,False,False,False,False,0.20090055033631662
3.8,-320.76,15.97,6.0,8111.56,8432.32,4.0,0,False,False,False,False,False,False,False,False,False,False,0.20090055033631662
36.59,2945.4,94.93,6.0,10996.03,8050.63,4.0,1,False,False,False,False,False,False,False,False,False,False,0.20090055033631662
3.46,-379.01,7.19,4.0,10571.69,10950.7,4.0,0,False,False,False,False,False,False,False,False,False,False,0.20090055033631662
2.88,-40.44,10.1,2.0,1363.56,1404.0,2.0,0,False,False,False,False,False,False,False,False,False,False,0.20090055033631662
199.83,2559.96,120.86,6.0,3841.05,1281.08,4.0,1,False,False,False,False,False,False,False,False,False,False,0.20090055033631662
48.65,10.54,44.08,6.0,32.22,21.67,4.0,1,False,False,False,False,False,False,False,False,False,False,0.20090055033631662
2.04,-10.75,7.54,2.0,515.1,525.85,2.0,0,False,False,False,False,False,False,False,False,False,False,0.20090055033631662
5.47,-57.13,10.68,2.0,987.92,1045.05,2.0,0,False,False,False,False,False,False,False,False,False,False,0.20090055033631662
4.36,-2.75,7.96,2.0,60.34,63.09,2.0,0,False,False,False,False,False,False,False,False,False,False,0.20090055033631662
3.26,-1.95,7.32,2.0,57.81,59.76,2.0,0,False,False,False,False,False,False,False,False,False,False,0.20090055033631662
3.53,-2.06,7.16,2.0,56.45,58.51,2.0,0,False,False,False,False,False,False,False,False,False,False,0.20090055033631662
3.76,-2.2,7.4,3.0,56.42,58.63,3.0,0,False,False,False,False,False,False,False,False,False,False,0.20090055033631662
2.86,-1.69,7.53,4.0,57.38,59.07,4.0,0,False,False,False,False,False,False,False,False,False,False,0.20090055033631662
4.66,-2.76,11.05,4.0,56.41,59.17,4.0,0,False,False,False,False,False,False,False,False,False,False,0.20090055033631662
3.81,2.14,7.61,6.0,58.43,56.28,4.0,1,False,False,False,False,False,False,False,False,False,False,0.20090055033631662
4.97,-2.9,12.69,4.0,55.46,58.36,4.0,0,False,False,False,False,False,False,False,False,False,False,0.20090055033631662
10.53,-5.5,21.09,2.0,46.76,52.26,2.0,0,False,False,False,False,False,False,False,False,False,False,0.20090055033631662
6.2,-3.04,7.96,4.0,46.03,49.08,4.0,0,False,False,False,False,False,False,False,False,False,False,0.20090055033631662
3.41,-1.59,8.86,2.0,45.23,46.82,2.0,0,False,False,False,False,False,False,False,False,False,False,0.20090055033631662
3.87,-1.82,9.42,4.0,45.33,47.16,4.0,0,False,False,False,False,False,False,False,False,False,False,0.20090055033631662
4.19,-1.99,10.01,4.0,45.56,47.56,4.0,0,False,False,False,False,False,False,False,False,False,False,0.20090055033631662
3.82,-1.82,7.67,4.0,45.81,47.62,4.0,0,False,False,False,False,False,False,False,False,False,False,0.20090055033631662
5.66,2.56,9.46,6.0,47.82,45.26,4.0,1,False,False,False,False,False,False,False,False,False,False,0.20090055033631662
3.85,-1.84,7.5,4.0,46.07,47.91,4.0,0,False,False,False,False,False,False,False,False,False,False,0.20090055033631662
4.26,-2.0,8.31,4.0,44.92,46.92,4.0,0,False,False,False,False,False,False,False,False,False,False,0.20090055033631662
15.29,-7.27,16.15,2.0,40.26,47.53,2.0,0,False,False,False,False,False,False,False,False,False,False,0.20090055033631662
13.96,-6.26,15.62,2.0,38.6,44.87,2.0,0,False,False,False,False,False,False,False,False,False,False,0.20090055033631662
8.68,-3.55,9.84,2.0,37.38,40.93,2.0,0,False,False,False,False,False,False,False,False,False,False,0.20090055033631662
8.82,-3.7,7.39,4.0,38.2,41.9,4.0,0,False,False,False,False,False,False,False,False,False,False,0.20090055033631662
9.11,-3.8,8.43,4.0,37.95,41.75,4.0,0,False,False,False,False,False,False,False,False,False,False,0.20090055033631662
6.56,-2.67,7.0,4.0,37.99,40.66,4.0,0,False,False,False,False,False,False,False,False,False,False,0.20090055033631662
9.53,-3.99,12.29,4.0,37.92,41.92,4.0,0,False,False,False,False,False,False,False,False,False,False,0.20090055033631662
14.34,5.38,10.71,6.0,42.91,37.53,4.0,1,False,False,False,False,False,False,False,False,False,False,0.20090055033631662
9.34,-4.01,7.65,4.0,38.93,42.94,4.0,0,False,False,False,False,False,False,False,False,False,False,0.20090055033631662
8.02,-3.28,10.79,4.0,37.56,40.83,4.0,0,False,False,False,False,False,False,False,False,False,False,0.20090055033631662
14.18,-6.34,14.74,2.0,38.37,44.71,2.0,0,False,False,False,False,False,False,False,False,False,False,0.20090055033631662
8.39,-3.38,7.57,4.0,36.92,40.31,4.0,0,False,False,False,False,False,False,False,False,False,False,0.20090055033631662
6.33,-2.41,9.4,2.0,35.73,38.14,2.0,0,False,False,False,False,False,False,False,False,False,False,0.20090055033631662
6.51,-2.52,9.83,4.0,36.12,38.64,4.0,0,False,False,False,False,False,False,False,False,False,False,0.20090055033631662
5.88,-2.26,7.99,4.0,36.21,38.47,4.0,0,False,False,False,False,False,False,False,False,False,False,0.20090055033631662
5.73,-2.23,7.97,4.0,36.65,38.88,4.0,0,False,False,False,False,False,False,False,False,False,False,0.20090055033631662
7.95,2.88,7.91,6.0,39.16,36.28,4.0,1,False,False,False,False,False,False,False,False,False,False,0.20090055033631662
5.73,-2.25,9.76,4.0,37.0,39.25,4.0,0,False,False,False,False,False,False,False,False,False,False,0.20090055033631662
5.63,2.07,7.68,6.0,38.85,36.78,4.0,1,False,False,False,False,False,False,False,False,False,False,0.20090055033631662
17.65,-7.7,22.3,2.0,35.91,43.61,2.0,0,False,False,False,False,False,False,False,False,False,False,0.20090055033631662
9.22,-3.61,8.09,4.0,35.55,39.16,4.0,0,False,False,False,False,False,False,False,False,False,False,0.20090055033631662
5.23,-1.89,9.08,2.0,34.24,36.13,2.0,0,False,False,False,False,False,False,False,False,False,False,0.20090055033631662
5.9,-2.16,8.71,4.0,34.46,36.62,4.0,0,False,False,False,False,False,False,False,False,False,False,0.20090055033631662
6.02,-2.2,9.91,4.0,34.33,36.53,4.0,0,False,False,False,False,False,False,False,False,False,False,0.20090055033631662
3.65,-1.3,7.45,4.0,34.23,35.53,4.0,0,False,False,False,False,False,False,False,False,False,False,0.20090055033631662
5.03,-1.8,10.0,4.0,34.07,35.88,4.0,0,False,False,False,False,False,False,False,False,False,False,0.20090055033631662
8.92,3.02,9.56,6.0,36.84,33.82,4.0,1,False,False,False,False,False,False,False,False,False,False,0.20090055033631662
5.65,-2.08,7.06,4.0,34.79,36.88,4.0,0,False,False,False,False,False,False,False,False,False,False,0.20090055033631662
5.15,-1.85,12.19,4.0,34.04,35.89,4.0,0,False,False,False,False,False,False,False,False,False,False,0.20090055033631662
16.58,-7.68,26.01,2.0,38.66,46.35,2.0,0,False,False,False,False,False,False,False,False,False,False,0.20090055033631662
10.16,-4.22,11.08,2.0,37.33,41.55,2.0,0,False,False,False,False,False,False,False,False,False,False,0.20090055033631662
8.04,-3.13,14.37,2.0,35.85,38.98,2.0,0,False,False,False,False,False,False,False,False,False,False,0.20090055033631662
8.05,-3.19,15.39,4.0,36.38,39.56,4.0,0,False,False,False,False,False,False,False,False,False,False,0.20090055033631662
8.43,-3.32,12.01,4.0,36.09,39.41,4.0,0,False,False,False,False,False,False,False,False,False,False,0.20090055033631662
7.15,-2.79,11.36,4.0,36.19,38.98,4.0,0,False,False,False,False,False,False,False,False,False,False,0.20090055033631662
8.07,-3.16,14.12,4.0,36.0,39.16,4.0,0,False,False,False,False,False,False,False,False,False,False,0.20090055033631662
12.48,4.46,12.22,6.0,40.17,35.72,4.0,1,False,False,False,False,False,False,False,False,False,False,0.20090055033631662
7.72,-3.1,7.61,4.0,37.06,40.16,4.0,0,False,False,False,False,False,False,False,False,False,False,0.20090055033631662
8.29,-3.23,19.12,4.0,35.76,38.99,4.0,0,False,False,False,False,False,False,False,False,False,False,0.20090055033631662
17.07,-7.17,16.75,2.0,34.83,42.0,2.0,0,False,False,False,False,False,False,False,False,False,False,0.20090055033631662
3.92,-1.4,7.07,2.0,34.24,35.64,2.0,0,False,False,False,False,False,False,False,False,False,False,0.20090055033631662
